"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-05-29T","3.03","5ac158fb850005001bae6beb","3.5","5fc261f13a7437001bda419a","2.95","5fa5cae667d8a1001b1e3fe6","2.73","5fa6e60b67d8a1001b969275","2.1","5fba6fe67a70a5001c8c169c"
"2022-06-01T",NULL,NULL,"1.6","5fc261f13a7437001bda419a","5.15","5fa5cae667d8a1001b1e3fe6","4.5","5fa6e60b67d8a1001b969275","1.9","5fba6fe67a70a5001c8c169c"
"2022-06-01T",NULL,NULL,"1.6","5fc261f13a7437001bda419a","5.15","5fa5cae667d8a1001b1e3fe6","4.5","5fa6e60b67d8a1001b969275","1.6","5fba6fe67a70a5001c8c169c"
"2022-06-01T",NULL,NULL,"1.6","5fc261f13a7437001bda419a","5.15","5fa5cae667d8a1001b1e3fe6","4.5","5fa6e60b67d8a1001b969275","1.63","5fba6fe67a70a5001c8c169c"
"2022-06-03T",NULL,NULL,"2.6","5fc261f13a7437001bda419a","2.33","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"1.9","5fba6fe67a70a5001c8c169c"
"2022-06-03T",NULL,NULL,"2.6","5fc261f13a7437001bda419a","2.33","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"1.9","5fba6fe67a70a5001c8c169c"
"2022-06-03T",NULL,NULL,"2.6","5fc261f13a7437001bda419a","2.33","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.75","5fba6fe67a70a5001c8c169c"
"2022-06-05T","2.47","5ac158fb850005001bae6beb","9.38","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"9.95","5fba6fe67a70a5001c8c169c"
"2022-06-05T","2.47","5ac158fb850005001bae6beb","9.38","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"9.27","5fba6fe67a70a5001c8c169c"
"2022-06-07T","6.13","5ac158fb850005001bae6beb","1.63","5fc261f13a7437001bda419a","12.73","5fa5cae667d8a1001b1e3fe6","1.2","5fa6e60b67d8a1001b969275","2.1","5fba6fe67a70a5001c8c169c"
"2022-06-07T","6.13","5ac158fb850005001bae6beb","1.63","5fc261f13a7437001bda419a","12.73","5fa5cae667d8a1001b1e3fe6","1.2","5fa6e60b67d8a1001b969275","2.05","5fba6fe67a70a5001c8c169c"
"2022-06-09T","13.4","5ac158fb850005001bae6beb","1.02","5fc261f13a7437001bda419a","4.97","5fa5cae667d8a1001b1e3fe6","3.77","5fa6e60b67d8a1001b969275","3.35","5fba6fe67a70a5001c8c169c"
"2022-06-09T","13.4","5ac158fb850005001bae6beb","1.02","5fc261f13a7437001bda419a","4.97","5fa5cae667d8a1001b1e3fe6","3.77","5fa6e60b67d8a1001b969275","3.8","5fba6fe67a70a5001c8c169c"
"2022-06-11T",NULL,NULL,"1.85","5fc261f13a7437001bda419a","1.92","5fa5cae667d8a1001b1e3fe6","4.4","5fa6e60b67d8a1001b969275","3.7","5fba6fe67a70a5001c8c169c"
"2022-06-11T",NULL,NULL,"1.85","5fc261f13a7437001bda419a","1.92","5fa5cae667d8a1001b1e3fe6","4.4","5fa6e60b67d8a1001b969275","3.9","5fba6fe67a70a5001c8c169c"
"2022-06-13T","1.8","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,"1.1","5fa6e60b67d8a1001b969275","2.9","5fba6fe67a70a5001c8c169c"
"2022-06-13T","1.8","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,"1.1","5fa6e60b67d8a1001b969275","2.55","5fba6fe67a70a5001c8c169c"
"2022-06-15T",NULL,NULL,NULL,NULL,"6.55","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.7","5fba6fe67a70a5001c8c169c"
"2022-06-15T",NULL,NULL,NULL,NULL,"6.55","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.6","5fba6fe67a70a5001c8c169c"
"2022-06-17T",NULL,NULL,"2.17","5fc261f13a7437001bda419a","2.13","5fa5cae667d8a1001b1e3fe6","2.4","5fa6e60b67d8a1001b969275","1.92","5fba6fe67a70a5001c8c169c"
"2022-06-17T",NULL,NULL,"2.17","5fc261f13a7437001bda419a","2.13","5fa5cae667d8a1001b1e3fe6","2.4","5fa6e60b67d8a1001b969275","2.3","5fba6fe67a70a5001c8c169c"
"2022-06-19T","4.1","5ac158fb850005001bae6beb",NULL,NULL,"5.88","5fa5cae667d8a1001b1e3fe6","2.83","5fa6e60b67d8a1001b969275","4.53","5fba6fe67a70a5001c8c169c"
"2022-06-19T","4.1","5ac158fb850005001bae6beb",NULL,NULL,"5.88","5fa5cae667d8a1001b1e3fe6","2.83","5fa6e60b67d8a1001b969275","4.2","5fba6fe67a70a5001c8c169c"
"2022-06-21T","2.7","5ac158fb850005001bae6beb",NULL,NULL,"3.28","5fa5cae667d8a1001b1e3fe6","1.83","5fa6e60b67d8a1001b969275","1.9","5fba6fe67a70a5001c8c169c"
"2022-06-21T","2.7","5ac158fb850005001bae6beb",NULL,NULL,"3.28","5fa5cae667d8a1001b1e3fe6","1.83","5fa6e60b67d8a1001b969275","2.4","5fba6fe67a70a5001c8c169c"
"2022-06-23T","2.67","5ac158fb850005001bae6beb","2.45","5fc261f13a7437001bda419a","3.05","5fa5cae667d8a1001b1e3fe6","4.07","5fa6e60b67d8a1001b969275","4.15","5fba6fe67a70a5001c8c169c"
"2022-06-25T",NULL,NULL,"0.5","5fc261f13a7437001bda419a",NULL,NULL,"5.43","5fa6e60b67d8a1001b969275","1.7","5fba6fe67a70a5001c8c169c"
"2022-06-25T",NULL,NULL,"0.5","5fc261f13a7437001bda419a",NULL,NULL,"5.43","5fa6e60b67d8a1001b969275","1.58","5fba6fe67a70a5001c8c169c"
