"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-05-17T","5.2","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"1.9","5df532463a2923001fde4f64","1.75","5fbed0927a70a5001c80494f"
"2022-05-17T","5.2","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"1.9","5df532463a2923001fde4f64","1.75","5fbed0927a70a5001c80494f"
"2022-05-19T","3.7","598b2f86e3b1fa0010f0f8d4","7.8","5fb143a69b2df8001bb4a8e8","2.7","5fb65cc67a70a5001cc16162","1.4","5df532463a2923001fde4f64","2.13","5fbed0927a70a5001c80494f"
"2022-05-19T","3.7","598b2f86e3b1fa0010f0f8d4","7.8","5fb143a69b2df8001bb4a8e8","2.7","5fb65cc67a70a5001cc16162","3.1","5df532463a2923001fde4f64","2.13","5fbed0927a70a5001c80494f"
"2022-05-21T","3.37","598b2f86e3b1fa0010f0f8d4","2.13","5fb143a69b2df8001bb4a8e8",NULL,NULL,"4","5df532463a2923001fde4f64","0.9","5fbed0927a70a5001c80494f"
"2022-05-21T","3.37","598b2f86e3b1fa0010f0f8d4","2.13","5fb143a69b2df8001bb4a8e8",NULL,NULL,"3.6","5df532463a2923001fde4f64","0.9","5fbed0927a70a5001c80494f"
"2022-05-23T",NULL,NULL,"7.43","5fb143a69b2df8001bb4a8e8","5.75","5fb65cc67a70a5001cc16162","0.9","5df532463a2923001fde4f64","2.8","5fbed0927a70a5001c80494f"
"2022-05-23T",NULL,NULL,"7.43","5fb143a69b2df8001bb4a8e8","5.75","5fb65cc67a70a5001cc16162","0.6","5df532463a2923001fde4f64","2.8","5fbed0927a70a5001c80494f"
"2022-05-25T",NULL,NULL,"3.03","5fb143a69b2df8001bb4a8e8","2.05","5fb65cc67a70a5001cc16162","1.2","5df532463a2923001fde4f64","0.68","5fbed0927a70a5001c80494f"
"2022-05-25T",NULL,NULL,"3.03","5fb143a69b2df8001bb4a8e8","2.05","5fb65cc67a70a5001cc16162","4.8","5df532463a2923001fde4f64","0.68","5fbed0927a70a5001c80494f"
"2022-05-27T","2.7","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"6.5","5df532463a2923001fde4f64",NULL,NULL
"2022-05-27T","2.7","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"3.4","5df532463a2923001fde4f64",NULL,NULL
